llave_cod_cliente,admin_antiguedad_banco,admin_flag_gerenciado,buro_creditos_otros_bancos,buro_score_apc,buro_wallet_share,comp_flag_atm,comp_flag_bpi,comp_flag_cnb,comp_flag_pos,comp_flag_suc,comp_perc_atm,comp_perc_canal_fisico,comp_perc_cnb,comp_perc_bpi,comp_perc_pos,comp_perc_suc,comp_score_digital,comp_txn_atm,comp_txn_bpi,comp_txn_cnb,comp_txn_pos,comp_txn_suc,comp_usd_atm_prom,comp_usd_bpi_prom,comp_usd_cnb_prom,comp_usd_pos_prom,comp_usd_suc_prom,dem_edad,dem_planilla,finc_bal_act,finc_bal_pas,finc_perc_act_tc,finc_perc_pas_tc,finc_sva,finc_tamano_comercial,pdcto_flag_auto,pdcto_flag_cta_ahorro,pdcto_flag_cta_corriente,pdcto_flag_cta_dpf,pdcto_flag_financomer,pdcto_flag_garantizado,pdcto_flag_hipoteca,pdcto_flag_pp,pdcto_flag_seguros,pdcto_flag_tiene_tdc,pdcto_flag_tiene_tdd,pdcto_ivc_actual,dem_salario
75318,23,0,1,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,7907.56,0,1,0,15.585262,7907.56,0,0,0,0,0,0,0,0,1,1,0,1,1402.44
75729,23,0,1,798,0.76,1,0,0,1,1,0.27,0,0,0,0.71,0.03,0,65,0,0,173,7,386.9125,0,0,359.120833,310.833333,60,0,39114.38,0,1,0,43.009624,39114.38,0,1,1,0,0,0,1,0,1,1,1,4,970.80
75887,23,0,1,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,41970.8,0,1,0,23.446777,41970.8,0,0,1,0,0,0,0,1,0,0,0,2,1014.26
76267,23,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,6190.24,0,1,0,10.692096,6190.24,0,0,0,0,0,0,0,1,0,0,0,1,829.91
76272,23,0,0,670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,7727.96,0,1,0,21.520201,7727.96,0,0,0,0,0,0,0,1,0,0,0,1,1290.11
76808,23,0,0,518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,15931.13,0,1,0,21.520201,15931.13,0,0,0,0,0,0,0,1,0,0,0,1,1076.04
76910,23,0,1,637,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,11970.1806,244.2894,0.98,0.02,21.520201,12214.47,0,1,0,0,0,0,0,1,0,0,0,2,1052.55
77113,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,9622.02,0,1,0,21.520201,9622.02,0,0,0,0,0,0,0,1,0,0,0,1,780.28
77554,23,0,1,744,0,0,1,0,0,1,0,0,0,0.87,0,0.13,1,0,13,0,0,2,0,104.166666,0,0,83.333333,65,0,0,222.65,0,1,3.460754,222.65,0,1,0,0,0,0,0,0,0,0,0,1,1318.92
77602,23,0,1,423,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,20,0,1,39.49931,20,0,1,0,0,0,0,0,0,0,0,0,1,687.40
77744,23,0,1,535,0,1,1,0,1,0,0.1,0,0,0.3,0.59,0,2,41,119,0,235,0,278.6125,1664.648333,0,524.2625,0,35,1,5813.5392,242.2308,0.96,0.04,19.983058,6055.77,0,0,1,0,0,0,0,0,1,1,1,2,1465.10
79850,23,0,1,570,0,1,0,1,1,1,0.33,0.43,0.03,0,0.57,0.07,0,10,0,1,17,2,76.25,0,1.25,58.11,126.333333,54,0,0,8.16,0,1,2.152527,8.16,0,1,0,0,0,0,0,0,0,0,1,1,964.70
79884,23,0,1,522,0,1,0,0,0,1,0.65,0,0,0,0,0.35,0,13,0,0,0,7,70,0,0,0,73.333333,44,0,0,915.69,0,1,4.079103,915.69,0,1,1,0,0,0,0,0,0,0,1,2,784.60
81194,23,0,1,519,0,1,1,0,1,1,0.03,0,0,0.03,0.49,0.46,0,1,1,0,18,17,2.5,0.166666,0,70.408333,35,57,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1,626.40
81775,23,0,1,671,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,416.666666,46,0,0,3047.53,0,1,6.476786,3047.53,0,1,0,0,0,0,0,0,0,0,0,1,1129.41
82116,23,0,1,640,0.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,79,0,4052.37,0,1,0,11.995801,4052.37,0,1,0,0,0,0,0,1,0,0,0,2,1142.25
82117,23,0,0,,0,1,0,0,0,1,0.97,0,0,0,0,0.03,0,67,0,0,0,2,659.166666,0,0,0,12.349166,41,1,0,4.14,0,1,2.152527,4.14,0,1,0,0,0,0,0,0,0,0,1,1,654.21
84505,22,0,1,692,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,25532.11,0,1,0,10.692096,25532.11,0,0,0,0,0,0,0,1,0,0,0,1,1010.16
84541,22,0,1,540,0,1,0,0,1,0,0.98,0,0,0,0.02,0,0,50,0,0,1,0,714.254166,0,0,0.445833,0,60,1,0,12.88,0,1,2.775398,12.88,0,0,1,0,0,0,0,0,0,0,1,1,658.94
84644,22,0,1,631,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,9212.42,0,1,0,10.692096,9212.42,0,0,0,0,0,0,0,1,0,0,0,1,983.59
84969,22,0,0,474,0,1,0,1,1,1,0.31,0.53,0.04,0,0.47,0.18,0,14,0,2,21,8,76.25,0,12.5,23.906666,88.8,48,0,0,1.85,0,1,2.152527,1.85,0,1,0,0,0,0,0,0,0,0,1,1,731.85
86891,22,0,0,,0,1,0,0,1,1,0.27,0,0,0,0.65,0.08,0,60,0,0,142,17,216.605833,0,0,400.716666,521.583333,81,0,0,9.84,0,1,4.835413,9.84,0,1,0,0,0,0,0,0,0,0,1,1,1117.60
87317,22,0,1,568,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,34780.84,0,1,0,10.692096,34780.84,0,0,0,0,0,0,0,1,0,0,0,1,997.60
88253,22,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.118333,53,0,0,0,0,0,1.303705,0,0,1,0,0,0,0,0,0,0,0,0,1,964.70
88643,22,0,1,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,3.216368,0,0,1,1,0,0,0,0,0,0,0,0,2,1282.51
88877,22,0,0,562,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,91.666666,53,0,1398.0967,417.6133,0.77,0.23,18.192672,1815.71,0,1,0,0,0,0,0,0,1,1,0,2,743.58
90159,22,0,1,508,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,12526.79,0,1,0,10.692096,12526.79,0,0,0,0,0,0,0,1,0,0,0,1,948.91
91461,22,0,0,555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,75,0,0,6499.38,0,1,1.303705,6499.38,0,1,0,0,0,0,0,0,0,0,0,1,877.78
92130,22,0,1,660,0,1,0,0,1,0,0.87,0,0,0,0.13,0,0,322,0,0,49,0,828.75,0,0,239.845,0,57,0,0,99.63,0,1,3.774925,99.63,0,1,0,0,0,0,0,0,0,0,1,1,964.70
92292,22,0,1,571,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,2251.36,0,1,0,10.692096,2251.36,0,0,0,0,0,0,0,1,0,0,0,1,780.52
93330,22,0,1,599,0.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,115.833333,46,0,21658.0023,218.7677,0.99,0.01,30.190196,21876.77,0,1,0,0,0,0,1,0,0,0,0,2,1033.50
93331,22,0,1,479,0,1,0,0,1,1,0.5,0,0,0,0.44,0.06,0,9,0,0,8,1,17.916666,0,0,4.185833,1.666666,54,0,0,0,0,0,2.152527,0,0,1,0,0,0,0,0,0,0,0,1,1,801.83
93992,22,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,45.508333,44,0,58803.63,0,1,0,13.820859,58803.63,0,1,0,0,0,0,1,0,0,0,0,2,671.45
94792,22,0,0,,0,1,0,0,1,1,0.4,0,0,0,0.6,0,0,98,0,0,149,1,675.833333,0,0,332.693333,30,54,0,0,0.53,0,1,4.315724,0.53,0,1,0,0,0,0,0,0,0,0,1,1,964.14
96414,22,0,0,555,0,1,0,0,1,1,0.82,0,0,0,0.06,0.11,0,80,0,0,6,11,1083.75,0,0,14.104166,677.5,56,0,0,2.78,0,1,2.775398,2.78,0,0,1,0,0,0,0,0,0,0,1,1,818.02
97239,22,0,1,547,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,26577.01,0,1,0,10.692096,26577.01,0,0,0,0,0,0,0,1,0,0,0,1,1021.78
98476,22,0,1,627,0.44,1,0,0,1,0,0.89,0,0,0,0.11,0,0,74,0,0,9,0,1205.416666,0,0,80.429166,0,56,1,7337.4774,3779.9126,0.66,0.34,12.298291,11117.39,0,1,0,0,0,0,1,0,0,0,1,2,1181.09
98574,22,0,1,698,0.27,1,1,0,1,1,0.38,0,0,0.34,0.26,0.02,2,107,96,0,74,7,480.833333,620.515833,0,111.881666,412.199166,47,1,22309.36,0,1,0,36.177727,22309.36,0,0,1,0,0,0,0,0,1,1,1,2,739.03
98580,22,0,1,624,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,5657.78,0,1,0,15.585262,5657.78,0,0,0,0,0,0,0,0,1,1,0,1,1613.63
98733,22,0,1,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,4.4,0,1,1.303705,4.4,0,1,0,0,0,0,0,0,0,0,0,1,1353.53
98803,22,0,0,760,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,37.5,76,0,24620.12,2140.88,0.92,0.08,30.342548,26761,0,1,1,0,0,0,0,1,1,1,1,4,1319.57
99076,22,0,1,566,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,4502.61,0,1,0,10.692096,4502.61,0,1,0,0,0,0,0,1,0,0,0,2,956.22
99352,22,0,1,511,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.833333,61,0,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1,855.15
99634,22,0,1,748,0.46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.166666,59,0,15011.84,0,1,0,32.474229,15011.84,0,1,0,0,0,0,0,0,1,1,0,2,1246.67
99727,22,0,1,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,6.48,0,1,,6.48,0,0,1,0,0,0,0,0,0,0,0,1,964.70
99945,22,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,92.5,0,0,0,0,90,0,0,2594.97,0,1,1.844504,2594.97,0,1,0,0,0,0,0,0,0,0,0,1,784.03
100365,22,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,36356.22,0,1,0,10.692096,36356.22,0,0,0,0,0,0,0,1,0,0,0,1,1161.92
100734,22,0,0,577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,5489.61,0,1,0,10.692096,5489.61,0,0,0,0,0,0,0,1,0,0,0,1,1153.34
101086,22,0,1,634,0,1,0,0,1,1,0.6,0,0,0,0.4,0,0,124,0,0,83,1,1056.666666,0,0,330.941666,8.333333,46,1,0,339.11,0,1,4.305054,339.11,0,1,0,0,0,0,0,0,0,0,1,1,782.84
101192,22,0,1,800,0.12,1,1,0,1,1,0.28,0,0,0.26,0.37,0.09,2,154,141,0,200,49,1590,1973.578333,0,301.238333,3345.866666,65,0,8718.3459,88.0641,0.99,0.01,23.303042,8806.41,0,1,0,0,0,0,0,0,1,1,1,2,912.00
101293,22,0,1,666,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,16134.59,0,1,0,15.585262,16134.59,0,1,0,0,0,0,0,0,1,1,0,2,626.40
103779,22,0,1,594,0,1,0,0,1,0,0.39,0,0,0,0.61,0,0,166,0,0,259,0,1063.75,0,0,262.626666,0,63,1,0,810.98,0,1,2.152527,810.98,0,1,0,0,0,0,0,0,0,0,0,1,998.43
103934,22,0,0,657,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,129.166666,44,0,2847.04,0,1,0,11.194264,2847.04,0,0,0,0,0,0,1,0,0,0,0,1,687.40
105437,22,0,1,805,0,1,0,0,1,0,0.46,0,0,0,0.54,0,0,56,0,0,66,0,1680.416666,0,0,162.1625,0,52,1,0,1.02,0,1,2.775398,1.02,0,0,1,0,0,0,0,0,0,0,1,1,1137.93
105544,22,0,1,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2.62,0,1,,2.62,0,1,0,0,0,0,0,0,0,0,0,1,970.80
106783,22,0,1,671,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,3089.37,0,1,0,10.692096,3089.37,0,1,0,0,0,0,0,1,0,0,0,2,853.05
107354,22,0,1,462,0,1,0,0,0,1,0.99,0,0,0,0,0.01,0,89,0,0,0,1,936.666666,0,0,0,1.166666,44,1,0,84.77,0,1,2.775398,84.77,0,0,1,0,0,0,0,0,0,0,1,1,738.57
107474,22,0,1,512,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,42.47,49,0,0,425.74,0,1,5.368895,425.74,0,1,1,0,0,0,0,0,0,0,1,2,1033.50
107553,22,0,1,715,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2212.23,0,1,0,15.585262,2212.23,0,0,0,0,0,0,0,0,1,1,0,1,1012.55
107985,22,0,1,520,0,1,0,0,1,0,0.86,0,0,0,0.14,0,0,74,0,0,12,0,1130,0,0,27.253333,0,42,1,0,1.51,0,1,2.775398,1.51,0,0,1,0,0,0,0,0,0,0,1,1,793.73
108019,22,0,1,608,0,1,0,0,0,1,0.81,0,0,0,0,0.19,0,13,0,0,0,3,51.25,0,0,0,51.666666,44,0,0,8.8,0,1,2.152527,8.8,0,1,0,0,0,0,0,0,0,0,1,1,1195.10
108198,22,0,1,584,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,30092.97,0,1,0,10.692096,30092.97,0,0,0,0,0,0,0,1,0,0,0,1,1131.26
108273,22,0,1,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,41.98,0,1,1.303705,41.98,0,1,0,0,0,0,0,0,0,0,0,1,766.40
110802,22,0,1,575,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,33.333333,0,0,0,0,66,0,0,8,0,1,0.848822,8,0,0,1,0,0,0,0,0,0,0,1,1,687.40
110935,21,0,1,493,0,1,0,0,1,0,0.55,0,0,0,0.45,0,0,76,0,0,62,0,644.133333,0,0,213.419166,0,40,1,0,1132.39,0,1,2.775398,1132.39,0,1,1,0,0,0,0,0,0,0,1,2,672.86
110937,21,0,1,786,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,529.25,0,1,0,15.585262,529.25,0,0,0,0,0,0,0,0,1,1,0,1,964.70
111427,21,0,1,470,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,9236.11,0,1,0,10.692096,9236.11,0,0,0,0,0,0,0,1,0,0,0,1,618.50
111629,21,0,1,694,0.18,1,0,0,1,1,0.24,0,0,0,0.12,0.65,0,4,0,0,2,11,166.666666,0,0,44.174166,1098.916666,55,1,15355.5741,1155.7959,0.93,0.07,12.921162,16511.37,0,0,1,0,0,0,1,0,0,0,0,2,970.80
112340,21,0,1,723,0,1,1,0,1,1,0.24,0,0,0.33,0.36,0.06,0,8,11,0,12,2,22.916666,326.5075,0,28.7775,84.011666,40,0,0,10.36,0,1,2.152527,10.36,0,1,0,0,0,0,0,0,0,0,0,1,912.00
112368,21,0,1,518,0,1,0,0,1,1,0.78,0,0,0,0.17,0.05,0,47,0,0,10,3,455.833333,0,0,13.444166,74.535,59,1,0,22.08,0,1,5.308406,22.08,0,1,0,0,0,0,0,0,0,0,1,1,626.40
113015,21,0,1,446,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,10266.17,0,1,0,10.692096,10266.17,0,1,0,0,0,0,0,1,0,0,0,2,1033.50
113178,21,0,1,597,0.23,1,1,0,1,1,0.59,0,0,0.01,0.35,0.05,0,47,1,0,28,4,543.666666,0.165,0,55.945833,87.6975,49,0,9488.33,0,1,0,13.467494,9488.33,0,1,1,0,0,0,0,1,0,0,1,3,1107.00
114535,21,0,0,412,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,91.066666,47,0,6056.57,0,1,0,10.692096,6056.57,0,0,0,0,0,0,0,1,0,0,0,1,626.40
114700,21,0,0,577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2349.7,0,1,0,10.692096,2349.7,0,0,0,0,0,0,0,1,0,0,0,1,803.63
114912,21,0,1,756,0,1,0,0,1,0,0.65,0,0,0,0.35,0,0,111,0,0,59,0,842,0,0,110.023333,0,41,1,0,13.73,0,1,2.775398,13.73,0,0,1,0,0,0,0,0,0,0,1,1,810.19
115671,21,0,1,665,0,0,1,0,0,1,0,0,0,0.99,0,0.01,2,0,145,0,0,2,0,506.878333,0,0,18.333333,29,0,0,3.99,0,1,1.303705,3.99,0,1,0,0,0,0,0,0,0,0,0,1,1107.00
115783,21,0,1,514,0.25,1,0,0,1,1,0.23,0,0,0,0.65,0.12,0,60,0,0,168,31,369.583333,0,0,233.9125,435.389166,47,1,6279.97,0,1,0,31.315272,6279.97,0,1,1,0,0,0,0,1,0,0,1,3,716.51
116073,21,0,1,392,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7105.69,0,1,0,10.692096,7105.69,0,1,0,0,0,0,0,1,0,0,0,2,626.40
116276,21,0,1,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,3.58,0,1,2.152527,3.58,0,1,0,0,0,0,0,0,0,0,1,1,912.00
116309,21,0,1,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,56.95,0,1,1.303705,56.95,0,1,0,0,0,0,0,0,0,0,0,1,1314.05
117061,21,0,1,793,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1088.52,0,1,0,15.585262,1088.52,0,0,0,0,0,0,0,0,1,1,0,1,1453.53
117385,21,0,1,567,0.42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,90.871666,57,0,5804.01,0,1,0,13.32939,5804.01,0,1,0,0,0,0,1,0,0,0,1,2,3399.00
117683,21,0,1,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0.09,0,1,1.303705,0.09,0,1,0,0,0,0,0,0,0,0,0,1,626.40
117834,21,0,1,656,0.27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,157.111666,58,0,5148.36,0,1,0,13.22676,5148.36,0,0,0,0,0,0,1,0,0,0,0,1,766.40
117948,21,0,1,374,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,14529.06,0,1,0,10.145764,14529.06,0,0,0,0,0,0,1,0,0,0,0,1,1107.00
117998,21,0,1,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1.303705,0,0,1,0,0,0,0,0,0,0,0,0,1,754.68
118163,21,0,1,406,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2774.24,0,1,0,10.145764,2774.24,0,0,0,0,0,0,1,0,0,0,0,1,1046.34
118314,21,0,0,419,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,220.416666,48,0,25339.7,0,1,0,13.552169,25339.7,0,1,0,0,0,0,1,0,0,0,0,2,899.18
118769,21,0,1,682,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,7411.81,0,1,0,10.692096,7411.81,0,0,0,0,0,0,0,1,0,0,0,1,1076.85
118921,21,0,0,,0,1,0,0,1,0,0.97,0,0,0,0.03,0,0,135,0,0,4,0,857.916666,0,0,15.081666,0,55,1,0,3.05,0,1,2.152527,3.05,0,1,0,0,0,0,0,0,0,0,1,1,734.68
119984,21,0,1,728,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,170.07,0,1,0,10.692096,170.07,0,0,0,0,0,0,0,1,0,0,0,1,1004.99
120355,21,0,1,769,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0.01,0,1,,0.01,0,0,1,0,0,0,0,0,0,0,0,2,4140.60
120913,21,0,1,436,0,1,0,0,1,1,0.62,0,0,0,0.34,0.04,0,59,0,0,32,4,488,0,0,56.276666,101.833333,54,0,0,1.02,0,1,3.316198,1.02,0,0,1,0,0,0,0,0,0,0,1,1,705.96
121990,21,0,0,,0,1,0,0,1,0,0.95,0,0,0,0.05,0,0,121,0,0,7,0,380,0,0,17.520833,0,88,0,0,71.04,0,1,3.234125,71.04,0,1,0,0,0,0,0,0,0,0,1,1,492.85
122454,21,0,1,682,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,73303.71,0,1,0,30.559731,73303.71,0,1,0,0,0,0,1,0,1,1,0,3,964.70
122600,21,0,1,288,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,64.18,0,1,4.06519,64.18,0,1,1,0,0,0,0,0,0,0,1,2,1085.11
122618,21,0,1,592,0,1,0,0,1,1,0.78,0,0,0,0.18,0.04,0,38,0,0,9,2,729.5,0,0,25.058333,20,56,1,0,55.83,0,1,2.152527,55.83,0,1,0,0,0,0,0,0,0,0,1,1,764.51
122670,21,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0.02,0,1,2.152527,0.02,0,1,0,0,0,0,0,0,0,0,1,1,651.06
123149,21,0,0,722,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,185,52,0,6428.95,0,1,0,11.192126,6428.95,0,0,0,0,0,0,1,0,0,0,0,1,766.40
123192,21,0,1,592,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1.303705,0,0,1,0,0,0,0,0,0,0,0,0,1,1033.20
124052,21,0,0,640,1,1,1,0,1,0,0.42,0,0,0.3,0.28,0,1,29,21,0,19,0,195.166666,620.708333,0,36.520833,0,53,1,4901.27,0,1,0,12.921162,4901.27,0,1,1,0,0,0,1,0,0,0,1,3,731.33
124141,21,0,1,820,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,19543.81,0,1,0,48.682362,19543.81,0,0,1,0,0,0,0,0,1,1,0,2,1417.54
124659,21,0,1,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0.33,0,1,1.289792,0.33,0,1,1,0,0,0,0,0,0,0,0,2,1337.70
125478,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,6834.166666,48,0,0,8257.3,0,1,13.930591,8257.3,0,1,0,0,0,0,0,0,0,0,0,1,858.07
125567,21,0,1,612,0,1,1,0,1,0,0.3,0,0,0.24,0.46,0,2,98,80,0,153,0,480.833333,197.556666,0,274.589166,0,44,1,0,147.76,0,1,2.775398,147.76,0,0,1,0,0,0,0,0,0,0,1,1,772.45
126394,21,0,0,531,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,10.416666,71,0,0,159.56,0,1,1.303705,159.56,0,1,0,0,0,0,0,0,0,0,0,1,868.15
127673,21,0,1,572,0,1,0,0,1,1,0.73,0,0,0,0.18,0.09,0,91,0,0,23,11,580.833333,0,0,48.296666,405.416666,69,0,0,3,0,1,3.856996,3,0,0,1,0,0,0,0,0,0,0,1,1,901.26
127985,21,0,1,618,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,12295.37,0,1,0,10.692096,12295.37,0,0,0,0,0,0,0,1,0,0,0,1,1167.50
128093,21,0,0,760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,16365.52,0,1,0,25.731026,16365.52,0,1,0,0,0,0,1,0,1,1,0,3,970.80
128615,21,0,1,494,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,22961.88,0,1,0,10.692096,22961.88,0,0,0,0,0,0,0,1,0,0,0,1,862.55
128676,21,0,1,674,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,14431.43,0,1,0,10.692096,14431.43,0,0,0,0,0,0,0,1,0,0,0,1,940.89
129336,21,0,1,547,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,17817.77,0,1,0,10.145764,17817.77,0,1,0,0,0,0,1,0,0,0,0,2,865.25
129659,21,0,0,838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,3416.1,0,1,0,10.692096,3416.1,0,1,0,0,0,0,0,1,0,0,0,2,740.71
130132,21,0,1,603,0.61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,226,49,0,19888.26,0,1,0,11.197969,19888.26,0,0,0,0,0,0,1,0,0,0,0,1,1033.50
130911,21,0,1,0,0.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,300,46,0,5610.92,0,1,0,13.058551,5610.92,1,1,0,0,0,0,0,0,0,0,0,2,687.40
131729,21,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,1.289792,0,0,1,0,0,0,0,0,0,0,0,0,1,895.66
131787,21,0,1,547,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,5656.59,0,1,0,10.692096,5656.59,0,0,0,0,0,0,0,1,0,0,0,1,1141.93
